method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Ours,1337,g0,305,38946,0.75738,0.74824,0.53842,0.377,0.16142
Ours,1337,g1,295,38946,0.80339,0.77337,0.49182,0.42032,0.0715
Ours,1337,g2,125,38946,0.88,0.46799,0.55498,0.1051,0.44988
Ours,1337,g3,200,38946,0.71,0.53658,0.62021,0.51122,0.109
Ours,7,g0,305,38946,0.77049,0.76275,0.57027,0.377,0.19326
Ours,7,g1,295,38946,0.76271,0.71236,0.5503,0.42032,0.12998
Ours,7,g2,125,38946,0.888,0.47001,0.48384,0.1051,0.37874
Ours,7,g3,200,38946,0.755,0.57073,0.61637,0.51122,0.10515
Ours,2024,g0,305,38946,0.7541,0.74344,0.53102,0.377,0.15401
Ours,2024,g1,295,38946,0.81017,0.77958,0.49166,0.42032,0.07134
Ours,2024,g2,125,38946,0.904,0.47473,0.46453,0.1051,0.35943
Ours,2024,g3,200,38946,0.685,0.49286,0.6212,0.51122,0.10998
Ours,31337,g0,305,38946,0.78033,0.77321,0.53709,0.377,0.16009
Ours,31337,g1,295,38946,0.78644,0.74839,0.5252,0.42032,0.10488
Ours,31337,g2,125,38946,0.864,0.46138,0.41585,0.1051,0.31075
Ours,31337,g3,200,38946,0.715,0.5007,0.59804,0.51122,0.08682
Ours,11,g0,305,38946,0.74426,0.73863,0.55519,0.377,0.17818
Ours,11,g1,295,38946,0.78983,0.75665,0.56702,0.42032,0.1467
Ours,11,g2,125,38946,0.904,0.47464,0.46923,0.1051,0.36413
Ours,11,g3,200,38946,0.73,0.49455,0.5541,0.51122,0.04288
Ours,22,g0,305,38946,0.7377,0.73012,0.61069,0.377,0.23369
Ours,22,g1,295,38946,0.78305,0.75233,0.54629,0.42032,0.12597
Ours,22,g2,125,38946,0.904,0.50758,0.44534,0.1051,0.34024
Ours,22,g3,200,38946,0.715,0.49292,0.63323,0.51122,0.12202
Ours,33,g0,305,38946,0.76393,0.75936,0.60032,0.377,0.22331
Ours,33,g1,295,38946,0.78983,0.75289,0.52674,0.42032,0.10642
Ours,33,g2,125,38946,0.88,0.46769,0.50419,0.1051,0.39909
Ours,33,g3,200,38946,0.73,0.46667,0.60577,0.51122,0.09455
Ours,44,g0,305,38946,0.74754,0.74259,0.55583,0.377,0.17883
Ours,44,g1,295,38946,0.78644,0.7558,0.53038,0.42032,0.11006
Ours,44,g2,125,38946,0.904,0.47464,0.47193,0.1051,0.36683
Ours,44,g3,200,38946,0.7,0.47886,0.61215,0.51122,0.10094
Ours,55,g0,305,38946,0.76393,0.75858,0.57309,0.377,0.19609
Ours,55,g1,295,38946,0.79322,0.75966,0.53361,0.42032,0.11329
Ours,55,g2,125,38946,0.832,0.44954,0.50426,0.1051,0.39916
Ours,55,g3,200,38946,0.725,0.54621,0.59587,0.51122,0.08465
Ours_Regret,42,g0,305,38946,0.74754,0.74204,0.51917,0.377,0.14216
Ours_Regret,42,g1,295,38946,0.74237,0.72462,0.5477,0.42032,0.12738
Ours_Regret,42,g2,125,38946,0.92,0.47917,0.32352,0.1051,0.21842
Ours_Regret,42,g3,200,38946,0.75,0.46125,0.59556,0.51122,0.08435
Ours_Regret,1337,g0,305,38946,0.78033,0.778,0.51311,0.377,0.1361
Ours_Regret,1337,g1,295,38946,0.77288,0.75016,0.54957,0.42032,0.12925
Ours_Regret,1337,g2,125,38946,0.896,0.47222,0.42534,0.1051,0.32024
Ours_Regret,1337,g3,200,38946,0.725,0.43644,0.61122,0.51122,0.10001
Ours_Regret,7,g0,305,38946,0.77377,0.77071,0.54739,0.377,0.17038
Ours_Regret,7,g1,295,38946,0.76949,0.7258,0.58765,0.42032,0.16733
Ours_Regret,7,g2,125,38946,0.904,0.47473,0.40053,0.1051,0.29543
Ours_Regret,7,g3,200,38946,0.75,0.42857,0.59797,0.51122,0.08676
Ours_Regret,2024,g0,305,38946,0.77705,0.77359,0.54052,0.377,0.16351
Ours_Regret,2024,g1,295,38946,0.77627,0.74692,0.52508,0.42032,0.10476
Ours_Regret,2024,g2,125,38946,0.92,0.47917,0.44617,0.1051,0.34107
Ours_Regret,2024,g3,200,38946,0.74,0.42526,0.61972,0.51122,0.10851
Ours_Regret,31337,g0,305,38946,0.76721,0.76457,0.53302,0.377,0.15602
Ours_Regret,31337,g1,295,38946,0.78983,0.75536,0.51359,0.42032,0.09327
Ours_Regret,31337,g2,125,38946,0.904,0.47464,0.43208,0.1051,0.32698
Ours_Regret,31337,g3,200,38946,0.725,0.43384,0.62619,0.51122,0.11498
Ours_Regret,11,g0,305,38946,0.76721,0.76403,0.54948,0.377,0.17248
Ours_Regret,11,g1,295,38946,0.7661,0.73344,0.60777,0.42032,0.18745
Ours_Regret,11,g2,125,38946,0.912,0.47695,0.32462,0.1051,0.21952
Ours_Regret,11,g3,200,38946,0.755,0.46424,0.60563,0.51122,0.09442
Ours_Regret,22,g0,305,38946,0.72459,0.71941,0.55458,0.377,0.17758
Ours_Regret,22,g1,295,38946,0.77627,0.74935,0.56242,0.42032,0.1421
Ours_Regret,22,g2,125,38946,0.92,0.47917,0.38066,0.1051,0.27556
Ours_Regret,22,g3,200,38946,0.69,0.41957,0.60696,0.51122,0.09575
Ours_Regret,33,g0,305,38946,0.76721,0.76098,0.57291,0.377,0.19591
Ours_Regret,33,g1,295,38946,0.77288,0.7509,0.57614,0.42032,0.15582
Ours_Regret,33,g2,125,38946,0.92,0.47917,0.42363,0.1051,0.31853
Ours_Regret,33,g3,200,38946,0.74,0.42521,0.60985,0.51122,0.09863
Ours_Regret,44,g0,305,38946,0.76066,0.75456,0.57092,0.377,0.19391
Ours_Regret,44,g1,295,38946,0.77288,0.74653,0.555,0.42032,0.13468
Ours_Regret,44,g2,125,38946,0.92,0.47917,0.35798,0.1051,0.25288
Ours_Regret,44,g3,200,38946,0.68,0.43488,0.62801,0.51122,0.11679
Ours_Regret,55,g0,305,38946,0.77705,0.77369,0.50393,0.377,0.12693
Ours_Regret,55,g1,295,38946,0.78305,0.74815,0.53565,0.42032,0.11533
Ours_Regret,55,g2,125,38946,0.92,0.47917,0.37101,0.1051,0.26591
Ours_Regret,55,g3,200,38946,0.74,0.50112,0.57405,0.51122,0.06283
