method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Ours,1337,g0,305,38946,0.76393,0.75901,0.51585,0.377,0.13885
Ours,1337,g1,295,38946,0.80339,0.77413,0.52592,0.42032,0.1056
Ours,1337,g2,125,38946,0.92,0.47917,0.30694,0.1051,0.20184
Ours,1337,g3,200,38946,0.73,0.47946,0.54129,0.51122,0.03007
Ours,7,g0,305,38946,0.74754,0.74069,0.56843,0.377,0.19143
Ours,7,g1,295,38946,0.77288,0.73641,0.58066,0.42032,0.16034
Ours,7,g2,125,38946,0.92,0.47917,0.34172,0.1051,0.23662
Ours,7,g3,200,38946,0.745,0.46069,0.58845,0.51122,0.07724
Ours,2024,g0,305,38946,0.77705,0.77174,0.51939,0.377,0.14239
Ours,2024,g1,295,38946,0.80339,0.77433,0.50824,0.42032,0.08792
Ours,2024,g2,125,38946,0.92,0.47917,0.31525,0.1051,0.21015
Ours,2024,g3,200,38946,0.74,0.49437,0.57581,0.51122,0.0646
Ours,31337,g0,305,38946,0.76721,0.7634,0.48995,0.377,0.11294
Ours,31337,g1,295,38946,0.79322,0.7585,0.52664,0.42032,0.10632
Ours,31337,g2,125,38946,0.912,0.47695,0.35242,0.1051,0.24732
Ours,31337,g3,200,38946,0.665,0.47351,0.61603,0.51122,0.10481
Ours,11,g0,305,38946,0.76721,0.76015,0.49925,0.377,0.12225
Ours,11,g1,295,38946,0.79661,0.76383,0.50908,0.42032,0.08876
Ours,11,g2,125,38946,0.92,0.47917,0.31599,0.1051,0.21089
Ours,11,g3,200,38946,0.735,0.53234,0.54284,0.51122,0.03163
Ours,22,g0,305,38946,0.7377,0.7329,0.56882,0.377,0.19181
Ours,22,g1,295,38946,0.77966,0.74822,0.5638,0.42032,0.14348
Ours,22,g2,125,38946,0.904,0.47464,0.41262,0.1051,0.30752
Ours,22,g3,200,38946,0.725,0.44885,0.61411,0.51122,0.1029
Ours,33,g0,305,38946,0.74754,0.73905,0.5202,0.377,0.14319
Ours,33,g1,295,38946,0.78644,0.76111,0.56715,0.42032,0.14683
Ours,33,g2,125,38946,0.912,0.47695,0.32616,0.1051,0.22106
Ours,33,g3,200,38946,0.715,0.44549,0.59798,0.51122,0.08676
Ours,44,g0,305,38946,0.76393,0.76066,0.54054,0.377,0.16354
Ours,44,g1,295,38946,0.79661,0.76771,0.54911,0.42032,0.12879
Ours,44,g2,125,38946,0.92,0.47917,0.35083,0.1051,0.24573
Ours,44,g3,200,38946,0.725,0.46181,0.58488,0.51122,0.07367
Ours,55,g0,305,38946,0.7541,0.75021,0.58397,0.377,0.20696
Ours,55,g1,295,38946,0.78644,0.75779,0.54005,0.42032,0.11973
Ours,55,g2,125,38946,0.92,0.47917,0.39286,0.1051,0.28776
Ours,55,g3,200,38946,0.715,0.49833,0.62892,0.51122,0.11771
Ours_Regret,42,g0,305,38946,0.73443,0.72919,0.58045,0.377,0.20345
Ours_Regret,42,g1,295,38946,0.8,0.77539,0.56628,0.42032,0.14596
Ours_Regret,42,g2,125,38946,0.92,0.47917,0.3551,0.1051,0.25
Ours_Regret,42,g3,200,38946,0.725,0.46403,0.61127,0.51122,0.10006
Ours_Regret,1337,g0,305,38946,0.76393,0.75901,0.51581,0.377,0.1388
Ours_Regret,1337,g1,295,38946,0.80339,0.77413,0.52624,0.42032,0.10592
Ours_Regret,1337,g2,125,38946,0.92,0.47917,0.30715,0.1051,0.20205
Ours_Regret,1337,g3,200,38946,0.725,0.47449,0.54105,0.51122,0.02983
Ours_Regret,7,g0,305,38946,0.76393,0.75675,0.50416,0.377,0.12716
Ours_Regret,7,g1,295,38946,0.78305,0.74589,0.547,0.42032,0.12668
Ours_Regret,7,g2,125,38946,0.912,0.47695,0.37864,0.1051,0.27354
Ours_Regret,7,g3,200,38946,0.745,0.52456,0.58127,0.51122,0.07005
Ours_Regret,2024,g0,305,38946,0.77705,0.77174,0.51951,0.377,0.1425
Ours_Regret,2024,g1,295,38946,0.80339,0.77433,0.50865,0.42032,0.08833
Ours_Regret,2024,g2,125,38946,0.92,0.47917,0.31555,0.1051,0.21045
Ours_Regret,2024,g3,200,38946,0.74,0.49437,0.57559,0.51122,0.06437
Ours_Regret,31337,g0,305,38946,0.76721,0.7634,0.4903,0.377,0.11329
Ours_Regret,31337,g1,295,38946,0.78983,0.75406,0.53766,0.42032,0.11734
Ours_Regret,31337,g2,125,38946,0.912,0.47695,0.34692,0.1051,0.24182
Ours_Regret,31337,g3,200,38946,0.665,0.48149,0.60251,0.51122,0.09129
Ours_Regret,11,g0,305,38946,0.76721,0.76015,0.4994,0.377,0.1224
Ours_Regret,11,g1,295,38946,0.79661,0.76383,0.50909,0.42032,0.08877
Ours_Regret,11,g2,125,38946,0.92,0.47917,0.31685,0.1051,0.21175
Ours_Regret,11,g3,200,38946,0.73,0.52225,0.54207,0.51122,0.03085
Ours_Regret,22,g0,305,38946,0.73443,0.72895,0.57056,0.377,0.19356
Ours_Regret,22,g1,295,38946,0.78305,0.7534,0.55966,0.42032,0.13934
Ours_Regret,22,g2,125,38946,0.904,0.47464,0.4092,0.1051,0.3041
Ours_Regret,22,g3,200,38946,0.73,0.47176,0.61028,0.51122,0.09907
Ours_Regret,33,g0,305,38946,0.74754,0.73905,0.52048,0.377,0.14348
Ours_Regret,33,g1,295,38946,0.78644,0.76111,0.56675,0.42032,0.14643
Ours_Regret,33,g2,125,38946,0.912,0.47695,0.32668,0.1051,0.22158
Ours_Regret,33,g3,200,38946,0.715,0.44549,0.59775,0.51122,0.08653
Ours_Regret,44,g0,305,38946,0.75082,0.74726,0.54744,0.377,0.17044
Ours_Regret,44,g1,295,38946,0.79322,0.7645,0.55277,0.42032,0.13245
Ours_Regret,44,g2,125,38946,0.92,0.47917,0.39062,0.1051,0.28552
Ours_Regret,44,g3,200,38946,0.725,0.48951,0.59737,0.51122,0.08616
Ours_Regret,55,g0,305,38946,0.75082,0.74738,0.56829,0.377,0.19128
Ours_Regret,55,g1,295,38946,0.78983,0.76331,0.5253,0.42032,0.10498
Ours_Regret,55,g2,125,38946,0.92,0.47917,0.35685,0.1051,0.25175
Ours_Regret,55,g3,200,38946,0.71,0.48541,0.60635,0.51122,0.09513
